City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
466,Port Hardy,CA,50.6996,-127.4199,41.0,93,75,5.75,broken clouds
467,Divnogorsk,RU,55.9594,92.3619,-14.8,70,20,11.18,light snow
468,Kantunilkin,MX,21.0917,-87.45,80.6,69,75,14.97,broken clouds
469,Salalah,OM,17.0151,54.0924,71.6,37,0,9.22,clear sky
470,Zhangye,CN,38.9342,100.4517,18.27,86,84,5.64,broken clouds
471,Ljubinje,BA,42.9508,18.0886,50.0,81,75,21.85,broken clouds
472,Sioux Lookout,CA,50.1001,-91.917,1.4,71,75,11.5,snow
473,Marsh Harbour,BS,26.5412,-77.0636,70.36,84,96,19.04,overcast clouds
474,Birao,CF,10.2849,22.7882,73.15,21,3,6.55,clear sky
475,Kloulklubed,PW,7.0419,134.2556,82.4,69,75,9.22,broken clouds
476,San Pedro,PH,14.35,121.0167,82.0,89,20,2.3,few clouds
477,Shakiso,ET,5.75,38.9167,55.29,52,9,3.76,clear sky
478,Crowley,US,30.2141,-92.3746,70.0,92,46,5.01,scattered clouds
479,Tashtyp,RU,52.7939,89.8983,-8.97,83,100,10.22,overcast clouds
480,Tazovskiy,RU,67.4667,78.7,-40.4,78,13,3.53,few clouds
481,San Fernando,PH,15.0286,120.6898,75.2,83,40,2.3,scattered clouds
482,Krasnoselkup,RU,65.7,82.4667,-43.44,75,0,0.96,clear sky
483,Clyde River,CA,70.4692,-68.5914,10.4,100,40,21.85,scattered clouds
484,Savalou,BJ,7.9281,1.9756,75.2,70,84,5.23,broken clouds
485,Venustiano Carranza,MX,19.43,-99.0992,71.6,21,75,9.22,broken clouds
486,Clinton,US,42.587,-82.9199,28.0,100,90,8.05,overcast clouds
487,Gikongoro,RW,-2.464,29.5739,57.56,90,100,2.68,overcast clouds
488,Mehamn,NO,71.0357,27.8492,21.74,96,99,19.28,light snow
489,Plettenberg Bay,ZA,-34.0527,23.3716,62.91,80,22,10.65,few clouds
490,Bubaque,GW,11.2833,-15.8333,78.62,60,11,10.58,few clouds
491,Mandera,KE,3.9366,41.867,76.33,57,30,9.82,scattered clouds
492,Sungairaya,ID,0.7,108.9,77.18,83,97,4.41,overcast clouds
493,Souillac,MU,-20.5167,57.5167,77.0,88,40,3.44,light rain
494,Shagonar,RU,51.5333,92.8,2.37,90,100,1.79,overcast clouds
495,Vysokogornyy,RU,50.1167,139.15,-12.12,87,79,2.95,broken clouds
496,Ambilobe,MG,-13.2,49.05,72.68,92,98,2.3,overcast clouds
497,Faya,SA,18.3851,42.4509,55.4,43,0,0.76,clear sky
498,Arrecife,ES,28.963,-13.5477,64.4,82,0,11.5,clear sky
499,Anadyr,RU,64.75,177.4833,-11.0,77,0,6.71,clear sky
500,Nouadhibou,MR,20.931,-17.0347,68.0,64,0,13.8,clear sky
501,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.05,85,34,9.93,scattered clouds
502,Bereda,ES,43.2686,-7.5406,50.0,100,100,10.0,light rain
503,Ilinskiy,RU,55.619,38.1182,37.4,93,0,8.95,light rain
504,Moree,AU,-29.4667,149.85,80.6,54,0,14.97,clear sky
505,Kindia,GN,10.0569,-12.8658,67.14,44,0,3.04,clear sky
506,Mareeba,AU,-17.0,145.4333,86.0,57,100,4.61,overcast clouds
507,Coahuayana,MX,18.7333,-103.6833,80.6,61,40,6.91,scattered clouds
508,Apiai,BR,-24.5094,-48.8425,63.72,100,100,2.62,overcast clouds
509,Barra Patuca,HN,15.8,-84.2833,77.2,86,47,7.76,scattered clouds
510,Veracruz,MX,19.3333,-96.6667,78.8,78,75,3.44,haze
511,Kayes,ML,14.0,-11.0,72.57,16,27,8.9,scattered clouds
512,Grootfontein,NA,-19.5667,18.1167,64.4,88,82,2.3,broken clouds
513,Keita,NE,14.7551,5.7749,65.41,21,44,9.66,scattered clouds
514,Gore,NZ,-46.1028,168.9436,60.01,84,97,24.0,overcast clouds
515,Pangnirtung,CA,66.1451,-65.7125,14.04,79,3,3.65,clear sky
516,Qui Nhon,VN,13.7667,109.2333,67.77,82,18,4.52,few clouds
517,Mangochi,MW,-14.4782,35.2645,72.09,85,100,0.85,overcast clouds
518,Hopatcong,US,40.9329,-74.6593,28.99,40,100,5.75,overcast clouds
519,Lasa,IT,46.6166,10.7002,19.99,71,30,1.92,scattered clouds
520,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,1.4,71,95,6.71,overcast clouds
521,Bintulu,MY,3.1667,113.0333,75.2,100,20,3.42,few clouds
522,Golden Gate,US,26.1879,-81.6951,73.0,73,1,3.44,clear sky
523,Deputatskiy,RU,69.3,139.9,-37.41,82,91,4.45,overcast clouds
524,Kiunga,PG,-6.1219,141.2906,81.9,73,94,3.36,overcast clouds
525,Kerewan,GM,13.4898,-16.0888,68.0,68,0,4.61,clear sky
526,Kihei,US,20.785,-156.4656,87.8,42,20,10.36,few clouds
527,Alekseyevka,RU,50.6309,38.6903,32.5,96,100,14.47,overcast clouds
528,Quillota,CL,-32.8833,-71.2667,64.4,94,75,10.36,broken clouds
529,Khandyga,RU,62.6667,135.6,-54.6,69,92,1.05,overcast clouds
530,Zonguldak,TR,41.25,31.8333,37.78,86,32,6.85,scattered clouds
531,Mosquera,CO,4.7059,-74.2302,59.0,67,75,4.61,broken clouds
532,Lundazi,ZM,-12.2929,33.1782,65.37,82,100,2.3,overcast clouds
533,Iberia,US,29.9502,-91.7507,69.8,88,90,11.5,overcast clouds
534,Houma,US,29.5958,-90.7195,72.0,94,40,9.22,scattered clouds
535,Mizdah,LY,31.4451,12.9801,52.03,46,73,12.08,broken clouds
536,Astoria,US,46.1879,-123.8313,42.8,87,90,11.5,moderate rain
537,Wuning,CN,29.2589,120.2311,48.99,70,0,1.54,clear sky
538,Effingham,US,32.3669,-81.3332,55.4,71,75,5.75,broken clouds
539,Shiyan,CN,32.6475,110.7781,41.9,84,100,1.72,overcast clouds
540,Corinto,GR,37.9407,22.9573,57.99,55,100,1.99,overcast clouds
541,Acapulco,MX,16.8634,-99.8901,84.2,70,75,8.05,broken clouds
542,Vardo,NO,70.3705,31.1107,21.2,73,75,16.11,light snow
543,Kaka,TM,37.3482,59.6143,32.32,84,0,2.46,clear sky
544,Teknaf,BD,20.8624,92.3058,60.3,64,5,8.03,clear sky
545,Margate,GB,51.3813,1.3862,37.99,81,95,8.01,overcast clouds
546,Floro,NO,61.5996,5.0328,35.6,69,20,10.36,few clouds
547,San Carlos De Bariloche,AR,-41.1456,-71.3082,73.0,30,0,28.77,clear sky
548,Prince Rupert,CA,54.3161,-130.3201,39.2,81,75,4.61,broken clouds
549,Hofn,IS,64.2539,-15.2082,27.1,89,1,22.35,clear sky
550,Palembang,ID,-2.9167,104.7458,77.0,94,40,2.13,light rain
551,Matara,LK,5.9485,80.5353,72.12,84,95,7.49,overcast clouds
552,Saint-Louis,SN,16.3333,-15.0,69.8,21,0,2.3,clear sky
553,Devils Lake,US,48.1128,-98.8651,1.99,78,90,12.66,light snow
554,Tezu,IN,27.9167,96.1667,57.16,52,35,3.38,scattered clouds
555,Aqtobe,KZ,50.2797,57.2072,26.6,93,90,6.71,fog
556,Sao Francisco De Paula,BR,-29.4481,-50.5836,63.0,95,100,4.0,light rain
557,Turmalina,BR,-17.2856,-42.73,65.77,95,71,3.38,broken clouds
558,Tilichiki,RU,60.4667,166.1,-5.93,92,100,15.88,overcast clouds
559,Hovd,MN,48.0056,91.6419,1.87,65,93,9.24,overcast clouds
560,Ramanagaram,IN,12.7167,77.3,57.2,100,40,6.76,mist
561,Marsa Matruh,EG,31.3525,27.2453,48.2,57,0,11.34,clear sky
562,Linhares,BR,-19.3911,-40.0722,73.33,88,50,3.36,scattered clouds
563,Ransang,PH,8.9603,117.5828,79.48,78,39,2.95,scattered clouds
564,Santa Cruz Cabralia,BR,-16.2781,-39.0247,77.0,78,0,4.61,clear sky
565,Nizwa,OM,22.9333,57.5333,54.5,62,0,1.03,clear sky
566,Aktash,RU,50.3,87.7333,-21.51,84,99,3.44,overcast clouds
567,Kedrovyy,RU,56.1667,91.8167,-14.8,70,20,11.18,light snow
568,Constantine,DZ,36.365,6.6147,46.4,71,75,8.05,broken clouds
569,Svetlyy,RU,54.675,20.1347,34.0,100,90,8.95,light snow
570,Yako,BF,12.9667,-2.2667,68.85,21,28,9.22,scattered clouds
571,Tocopilla,CL,-22.092,-70.1979,69.94,63,5,8.86,clear sky
572,Caravelas,BR,-17.7125,-39.2481,77.59,79,100,6.76,overcast clouds
573,Chapais,CA,49.7834,-74.8492,3.2,85,90,5.75,light snow
574,Payson,US,40.0444,-111.7321,36.0,75,90,9.22,overcast clouds
575,At-Bashi,KG,41.1702,75.8106,0.39,75,7,0.76,clear sky
576,San Luis,AR,-33.295,-66.3356,81.88,35,17,9.55,few clouds
577,Borovichi,RU,58.3878,33.9155,37.29,96,100,10.58,overcast clouds
578,Vanimo,PG,-2.6741,141.3028,82.96,77,53,2.84,broken clouds
579,San Rafael,AR,-34.6177,-68.3301,90.01,20,1,9.6,clear sky
580,Tarko-Sale,RU,64.9225,77.785,-44.34,77,2,2.91,clear sky
581,Black River,JM,18.0264,-77.8487,79.0,78,40,10.36,scattered clouds
582,San Jose,US,37.3394,-121.895,51.01,76,90,3.44,moderate rain
583,Dalbandin,PK,28.8947,64.4101,37.76,54,0,5.21,clear sky
584,Ambulu,ID,-8.345,113.6058,78.58,75,76,2.93,light rain
585,Safaga,EG,26.7292,33.9365,57.2,54,0,11.5,clear sky
586,Kaz,RU,52.9113,87.3105,-26.82,84,100,3.76,overcast clouds
587,Teya,RU,60.3778,92.6267,-25.1,83,99,1.77,overcast clouds
588,Rypefjord,NO,70.6333,23.6667,15.8,73,75,9.22,broken clouds
589,Lyubech,UA,51.7026,30.6569,38.19,97,100,11.27,overcast clouds
590,Adrar,MR,20.5022,-10.0711,66.16,19,96,7.9,overcast clouds
591,Vasteras,SE,59.6162,16.5528,30.0,93,100,2.3,overcast clouds
592,Hellvik,NO,59.9156,5.781,30.99,83,0,1.99,clear sky
593,Oum Hadjer,TD,13.2954,19.6966,72.54,18,10,12.57,clear sky
594,Ziduri,RO,45.3,27.0833,40.03,87,70,3.83,broken clouds
595,Tulun,RU,54.5611,100.5792,-1.66,91,100,2.04,overcast clouds
596,Zhigansk,RU,66.7697,123.3711,-56.24,60,59,7.58,broken clouds
597,Coihaique,CL,-45.5752,-72.0662,59.0,51,75,11.5,broken clouds
598,Kaduna,NG,10.5222,7.4383,67.84,22,55,8.08,broken clouds
599,Heihe,CN,50.2441,127.4902,-16.6,76,0,2.24,clear sky
600,Hammerfest,NO,70.6634,23.6821,15.8,73,75,9.22,broken clouds
601,Lodja,CD,-3.4833,23.4333,69.3,95,100,1.79,overcast clouds
602,Santa Maria,BR,-29.6842,-53.8069,71.6,94,40,5.35,scattered clouds
603,Borazjan,IR,29.2666,51.2159,54.43,52,0,1.48,clear sky
604,San Juan,AR,-31.5375,-68.5364,92.16,24,3,13.87,clear sky
605,Solnechnyy,RU,50.7214,136.6319,-6.74,80,4,0.36,clear sky
606,Bathsheba,BB,13.2167,-59.5167,78.8,73,40,16.11,scattered clouds
607,Kolondieba,ML,11.0882,-6.8926,69.26,20,8,4.34,clear sky
608,Port Macquarie,AU,-31.4333,152.9167,86.0,49,8,3.0,clear sky
609,Marsaxlokk,MT,35.8419,14.5431,57.99,72,20,24.16,few clouds
610,Tigil,RU,57.8,158.6667,-8.79,90,100,6.46,overcast clouds
611,Beeskow,DE,52.1667,14.25,33.01,96,100,1.99,overcast clouds
612,Barkhan,PK,29.8977,69.5256,38.61,53,0,0.54,clear sky
613,Beringovskiy,RU,63.05,179.3167,-0.54,92,90,14.43,overcast clouds
614,Guangyuan,CN,32.442,105.823,33.01,54,92,21.99,overcast clouds
615,Bulgan,MN,48.8125,103.5347,-1.57,82,54,5.37,broken clouds
616,Baoshan,CN,46.5586,131.4244,-0.13,83,0,2.42,clear sky
617,Krasnogorsk,RU,55.8225,37.3181,39.2,81,0,11.18,light rain
618,Diu,IN,20.7141,70.9822,63.48,28,0,9.84,clear sky
619,Saint George,US,37.1041,-113.5841,52.0,43,1,4.61,clear sky
620,Nacala,MZ,-14.5428,40.6728,77.45,87,87,5.64,overcast clouds
621,Mayo,US,38.8876,-76.5119,35.6,41,90,3.44,light snow
622,Siderno,IT,38.2779,16.302,57.2,62,75,18.41,broken clouds
623,Okato,NZ,-39.2,173.8833,71.01,67,0,10.0,clear sky
624,Kaduy,RU,59.2,37.15,33.8,100,90,8.95,mist
625,Iskateley,RU,67.6803,53.1512,-0.98,92,100,11.88,overcast clouds
626,Havoysund,NO,70.9963,24.6622,15.8,73,75,9.22,broken clouds
627,Hashtrud,IR,37.4779,47.0508,10.92,75,0,0.87,clear sky
628,Urucara,BR,-2.5364,-57.76,76.86,85,78,2.48,moderate rain
629,Quincy,US,42.2529,-71.0023,28.4,36,0,17.27,clear sky
630,Lompoc,US,34.6391,-120.4579,53.6,71,90,11.5,overcast clouds
631,Gilgit,PK,35.9221,74.3087,14.14,44,16,3.42,few clouds
632,Gorin,RU,51.1983,136.6669,-12.23,85,0,0.56,clear sky
633,Dandong,CN,40.1292,124.3947,33.24,91,85,2.19,snow
634,Velyka Mykhaylivka,UA,47.0794,29.8514,38.52,89,13,7.47,few clouds
635,Baruun-Urt,MN,46.6806,113.2792,13.64,95,100,16.15,overcast clouds
636,Yunyang,CN,33.4474,112.7142,44.01,40,98,5.28,overcast clouds
637,Soyo,AO,-6.1349,12.3689,78.96,83,100,7.96,overcast clouds
638,Benguela,AO,-12.5763,13.4055,74.41,77,2,2.55,clear sky
639,Warrnambool,AU,-38.3833,142.4833,75.0,63,79,1.99,light rain
640,Oktyabrskoye,RU,43.0645,44.7417,17.6,93,95,2.24,overcast clouds
641,Alvaraes,BR,-3.2208,-64.8042,77.0,88,40,6.91,scattered clouds
642,Roebourne,AU,-20.7833,117.1333,88.25,29,29,11.52,scattered clouds
643,Karasuk,RU,53.7377,78.0403,-35.82,82,48,6.49,scattered clouds
644,Whitehorse,CA,60.7161,-135.0538,14.0,85,90,8.05,light snow
645,Aasiaat,GL,68.7098,-52.8699,8.49,82,0,4.29,clear sky
646,San Rafael Del Sur,NI,11.8485,-86.4384,82.4,74,20,11.5,few clouds
647,Canapi,BR,-9.1174,-37.6012,74.08,71,90,11.88,overcast clouds
648,Egvekinot,RU,66.3167,-179.1667,-2.47,85,0,8.28,clear sky
649,Am Timan,TD,11.0297,20.2827,74.8,20,50,7.72,scattered clouds
650,Aquidauana,BR,-20.4711,-55.7872,75.99,88,100,4.5,light rain
651,Gravdal,NO,68.1214,13.5031,24.8,80,75,4.61,light snow
652,Ekhabi,RU,53.5102,142.9671,-21.19,83,94,21.56,overcast clouds
653,Hokitika,NZ,-42.7167,170.9667,63.09,76,100,6.69,overcast clouds
654,Acari,PE,-15.4311,-74.6158,72.9,67,46,5.41,scattered clouds
655,Quatre Cocos,MU,-20.2078,57.7625,77.0,88,40,3.44,moderate rain
656,Mundo Nuevo,MX,18.7,-95.5,74.91,90,30,8.93,scattered clouds
657,Tortoli,IT,39.9256,9.6572,51.8,17,0,21.85,clear sky
658,Gat,IL,31.61,34.7642,51.01,100,0,4.0,clear sky
659,Sao Filipe,CV,14.8961,-24.4956,71.71,68,0,3.6,clear sky
660,George Town,MY,5.4112,100.3354,78.8,89,20,3.44,few clouds
661,Pangkalanbuun,ID,-2.6833,111.6167,76.89,90,100,1.14,light rain
662,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,71.13,91,0,6.85,clear sky
663,Byron Bay,AU,-28.65,153.6167,78.8,73,75,3.44,broken clouds
664,Shihezi,CN,44.3,86.0333,13.26,93,100,3.29,overcast clouds
665,Devrek,TR,41.2192,31.9558,43.92,72,26,6.8,scattered clouds
666,Araouane,ML,18.9048,-3.5265,68.02,18,70,10.49,broken clouds
667,Catalao,BR,-18.1658,-47.9464,69.69,76,65,7.36,broken clouds
668,Bay Roberts,CA,47.5999,-53.2648,26.01,87,59,1.01,broken clouds
669,Marzuq,YE,14.4,46.4667,52.16,40,10,2.53,clear sky
670,Jining,CN,35.405,116.5814,39.81,80,100,5.23,light rain
671,Taoudenni,ML,22.6783,-3.9836,67.57,23,57,8.66,broken clouds
672,Sivac,RS,45.7033,19.3822,32.0,100,90,21.85,snow
673,Vestmannaeyjar,IS,63.4427,-20.2734,31.75,87,98,12.46,overcast clouds
674,San Ramon,US,37.7799,-121.978,51.8,66,90,13.8,light rain
675,Port Blair,IN,11.6667,92.75,73.18,70,34,8.95,scattered clouds
676,Champerico,GT,14.3,-91.9167,89.6,48,20,6.91,few clouds
677,Magadi,IN,12.9667,77.2333,57.2,100,40,6.35,mist
678,Manbij,SY,36.5281,37.9549,32.0,74,0,4.61,clear sky
679,Ocos,GT,14.5094,-92.1933,89.6,58,20,9.22,few clouds
680,Asau,RO,46.4333,26.4,32.0,67,70,2.95,broken clouds
681,Umm Kaddadah,SD,13.6017,26.6876,67.21,25,11,15.95,few clouds
682,Thinadhoo,MV,0.5333,72.9333,81.95,71,100,4.7,overcast clouds
683,Tres Arroyos,AR,-38.3739,-60.2798,82.36,33,0,8.75,clear sky
684,Nogales,MX,31.3086,-110.9422,42.01,87,90,16.11,overcast clouds
685,Bad Nenndorf,DE,52.3333,9.3667,35.01,93,83,8.05,broken clouds
686,Touros,BR,-5.1989,-35.4608,77.0,88,75,9.22,broken clouds
687,Abay,KZ,49.6311,72.8539,-13.0,70,0,2.24,clear sky
688,Harper,LR,4.375,-7.7169,78.28,87,0,9.4,clear sky
689,Merauke,ID,-8.4667,140.3333,82.83,77,98,14.65,overcast clouds
690,Mumford,GH,5.2618,-0.759,78.03,87,66,8.03,broken clouds
691,Puerto Lempira,HN,15.2667,-83.7667,76.66,86,23,7.09,few clouds
692,Mahibadhoo,MV,3.7833,72.9667,81.39,79,85,16.24,overcast clouds
693,Tahe,CN,52.3333,124.7333,-10.44,84,100,2.46,overcast clouds
694,Gbarnga,LR,6.9956,-9.4722,67.28,97,1,1.34,clear sky
695,Dwarka,IN,22.2394,68.9678,66.06,44,0,14.76,clear sky
696,Maxixe,MZ,-23.8597,35.3472,80.22,90,100,9.66,overcast clouds
697,Funadhoo,MV,6.15,73.2667,81.12,77,93,11.07,overcast clouds
698,Nandyal,IN,15.4833,78.4833,66.43,67,6,2.75,clear sky
699,Da Nang,VN,16.0678,108.2208,71.6,83,75,1.14,mist
700,Nordfjordeid,NO,61.9063,5.9915,34.0,86,0,2.3,clear sky
701,Dawei,MM,14.0833,98.2,66.22,87,22,2.64,few clouds
